method,group_type,group_value,n_queries,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard,retrieved_size,candidate_size
oracle_compose_exact_not_L25,template,_ or _ or _,100,0.14566666666666667,0.19633333333333333,0.9570000000000001,0.9570000000000001,0.1819851019730525,0.19526256348859114,0.480487056438417,0.131479127791475,0.9570000000000001,0.22836165763478178,0.13119844836707484,47.58,47.58
oracle_compose_exact_not_L25,template,_ that are also _,100,0.19355407251247564,0.19355407251247564,0.19355407251247564,0.1949084031807436,0.32418344402079563,0.2461959257322608,0.20892341744505324,0.3787324016563147,0.19355407251247564,0.12077430675201153,0.11228647416879031,2.39,2.39
oracle_compose_exact_not_L25,template,_ that are also _ but not _,100,0.003926051718194868,0.003926051718194868,0.003926051718194868,0.005010288451525565,0.1408180154029643,0.05897447925187344,0.01986029989119788,0.3,0.003926051718194868,0.0077197804814104634,0.003926051718194868,0.5,0.5
oracle_compose_exact_not_L25,template,_ that are also both _ and _,100,0.01139423076923077,0.01139423076923077,0.01139423076923077,0.01139423076923077,0.01678320410547232,0.013505011417821296,0.013505011417821296,0.03,0.01139423076923077,0.012605042016806723,0.01139423076923077,0.03,0.03
oracle_compose_exact_not_L25,template,_ that are not _,100,0.93,0.96,0.96,0.96,0.925,0.9343786303643695,0.9343786303643695,0.04004430641821946,0.96,0.07688088578088575,0.04004430641821946,24.01,24.01
oracle_compose_exact_not_L25,gold_size_bin,01-02,223,0.9192825112107623,0.9394618834080718,0.9394618834080718,0.9394618834080718,0.9156492667436374,0.9220965224986335,0.9220965224986335,0.1047429184190736,0.9394618834080718,0.15210095003816976,0.10469462590441338,22.83408071748879,22.83408071748879
oracle_compose_exact_not_L25,gold_size_bin,03-05,138,0.3652173913043479,0.41702898550724643,0.8565217391304348,0.8565217391304348,0.38306272785404155,0.40462067211173086,0.5530926260988813,0.09649495125661618,0.8565217391304348,0.17200027200572074,0.09634561516349019,36.64492753623188,36.64492753623188
oracle_compose_exact_not_L25,gold_size_bin,06-20,159,0.058528866311885176,0.08158966295758747,0.45685171746492503,0.45685171746492503,0.07543376643413048,0.07772052525064252,0.220573672681698,0.07763476034096019,0.45685171746492503,0.11416020724821906,0.06578393215033632,22.849056603773583,22.849056603773583
oracle_compose_exact_not_L25,gold_size_bin,101-200,148,0.004365832836757656,0.004365832836757656,0.004365832836757656,0.006013513513513514,0.16573291806320822,0.06940882180239394,0.023337523976375063,0.33783783783783783,0.004365832836757656,0.008585946164446022,0.004365832836757656,0.6013513513513513,0.6013513513513513
oracle_compose_exact_not_L25,gold_size_bin,51-100,32,0.0031834113508411596,0.0031834113508411596,0.0031834113508411596,0.0031834113508411596,0.09286481465691174,0.0388917147393474,0.01326306828505007,0.21875,0.0031834113508411596,0.006253664451023748,0.0031834113508411596,0.3125,0.3125
oracle_compose_exact_not_L250,overall,all,700,0.3753026881099635,0.4131833015310435,0.5434965682798399,0.5479953989024394,0.5568360556604112,0.5009479834923769,0.4607948936237619,0.27298938572773845,0.6115679968512685,0.05765391482467655,0.034863509242346005,60.331428571428575,193.00142857142856
oracle_compose_exact_not_L250,template,_,100,0.92,0.935,0.95,0.95,0.9168978648383113,0.9218966148075833,0.92513871224245,0.007680000000000003,0.96,0.015238095238095233,0.007679681274900401,100.0,250.0
oracle_compose_exact_not_L250,template,_ or _,100,0.3825,0.475,0.955,0.955,0.35433135875331073,0.39725117418687894,0.5224730857776156,0.011648838496797154,0.9925,0.022999219659483257,0.01164855777278269,100.0,376.11
oracle_compose_exact_not_L250,template,_ or _ or _,100,0.09133333333333332,0.1696666666666667,0.576,0.576,0.11335746411790847,0.14959710517021263,0.27112610605392473,0.015124748619100943,0.985,0.02972033735658655,0.015123430482129689,100.0,442.06
oracle_compose_exact_not_L250,template,_ that are also _,100,0.2098310123680245,0.2326606237620393,0.23352015767028153,0.2496899619572866,0.7552201999860537,0.5585321401744241,0.31546230003163483,0.7453488871051976,0.23352015767028153,0.1384884769991352,0.09518750379179984,14.88,26.65
oracle_compose_exact_not_L250,template,_ that are also _ but not _,100,0.025766367505282696,0.052267716725494885,0.052267716725494885,0.06758972679668555,0.6879587963247765,0.4371077964829941,0.14730257166836286,0.8366666666666666,0.052267716725494885,0.095967988567872,0.05226072860529922,6.77,6.77
oracle_compose_exact_not_L250,template,_ that are also both _ and _,100,0.06768810356310356,0.06768810356310356,0.06768810356310356,0.06768810356310356,0.14508670560251746,0.10787242326017578,0.10787242326017578,0.2904761904761905,0.06768810356310356,0.09323442931337667,0.05816429403929403,0.67,0.67
oracle_compose_exact_not_L250,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93618905633217,0.0039803687302161495,0.99,0.007928856638186895,0.0039803687302161495,100.0,248.75
oracle_compose_exact_not_L250,gold_size_bin,01-02,223,0.92152466367713,0.9417040358744395,0.952914798206278,0.952914798206278,0.9183988057246484,0.9248460614796445,0.9271117670413788,0.03310259176903032,0.9663677130044843,0.04032561722958891,0.030860296376608972,93.76233183856502,233.00896860986546
